aluminium,ammonia,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,is_safe,aluminium_high,ammonia_high,arsenic_high,barium_high,cadmium_high,chloramine_high,chromium_high,copper_high,bacteria_high,viruses_high,lead_high,nitrates_high,nitrites_high,mercury_high,perchlorate_high,radium_high,selenium_high,silver_high,uranium_high,danger_count,nitrate_nitrite_ratio,copper_lead_ratio,bacteria_viruses,arsenic_mercury
1.19,25.95,0.01,0.75,0.044026716572018586,0.13,0.18,1.44,0.3,0.18,0.004,0.162,2.31,1.36,0.008,15.977809548453875,5.41,0.01,0.32,0.0,1.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,10,1.6985294117647058,8.888888888888888,0.0007199999999999999,8e-05
0.85,10.38,0.05,0.17,0.044026716572018586,7.52,0.89,0.52,0.32,0.31,0.002,0.11,3.55,1.79,0.0,15.977809548453875,4.15,0.01,0.1,0.02,1.0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,8,1.983240223463687,4.7272727272727275,0.00062,0.0
4.64,22.51,0.04,2.97,0.044026716572018586,6.57,0.41,1.44,0.58,0.96,0.96,0.191,9.99,1.9,0.008,15.977809548453875,6.53,0.02,0.21,0.08,0.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,14,5.257894736842106,7.539267015706806,0.9216,0.00032
0.5,9.32,0.03,2.99,0.044026716572018586,3.57,0.85,1.01,0.68,0.11,0.006,0.127,15.08,1.36,0.006,15.977809548453875,2.24,0.0,0.12,0.01,1.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,11,11.088235294117647,7.952755905511811,0.00066,0.00017999999999999998
4.75,15.62,0.02,3.18,0.044026716572018586,1.28,0.52,1.64,0.86,0.64,0.64,0.032,10.07,1.74,0.006,15.977809548453875,6.46,0.03,0.35,0.06,0.0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,14,5.787356321839081,51.24999999999999,0.4096,0.00012
1.89,15.42,0.05,1.38,0.044026716572018586,6.02,0.33,0.22,0.01,0.76,0.76,0.052,14.91,1.06,0.009,15.977809548453875,4.74,0.01,0.26,0.05,1.0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,11,14.066037735849056,4.230769230769231,0.5776,0.00045
3.75,17.69,0.04,1.87,0.044026716572018586,1.12,0.38,0.22,1.09,0.57,0.57,0.101,10.34,1.04,0.001,15.977809548453875,1.08,0.04,0.03,0.01,1.0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,9,9.942307692307692,2.178217821782178,0.32489999999999997,4e-05
3.32,21.84,0.03,3.45,0.044026716572018586,6.1,0.23,0.76,1.16,0.79,0.79,0.049,16.88,1.4,0.006,15.977809548453875,4.29,0.07,0.08,0.0,0.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,12,12.057142857142857,15.510204081632653,0.6241000000000001,0.00017999999999999998
1.75,13.74,0.01,1.36,0.044026716572018586,0.19,0.51,1.5,0.69,0.82,0.82,0.053,1.08,1.24,0.005,15.977809548453875,6.98,0.05,0.15,0.07,1.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,10,0.870967741935484,28.30188679245283,0.6723999999999999,5e-05
0.94,2.84,0.01,3.54,0.044026716572018586,1.85,0.15,1.99,1.29,0.86,0.86,0.047,7.52,1.5,0.002,15.977809548453875,3.95,0.04,0.14,0.02,1.0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,9,5.013333333333333,42.340425531914896,0.7395999999999999,2e-05
2.66,22.84,0.01,2.09,0.044026716572018586,3.32,0.79,1.57,0.66,0.58,0.58,0.071,13.52,1.58,0.008,15.977809548453875,3.32,0.05,0.32,0.06,0.0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,11,8.556962025316455,22.11267605633803,0.3364,8e-05
2.76,4.15,0.02,2.0,0.044026716572018586,4.25,0.19,1.23,0.86,0.87,0.87,0.019,16.16,1.18,0.007,15.977809548453875,1.62,0.01,0.21,0.08,1.0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,11,13.694915254237289,64.73684210526316,0.7569,0.00014000000000000001
0.43,13.55,0.03,3.28,0.044026716572018586,2.38,0.17,0.25,1.25,0.7,0.7,0.129,15.72,1.81,0.003,15.977809548453875,5.41,0.03,0.11,0.07,1.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,12,8.685082872928177,1.937984496124031,0.48999999999999994,8.999999999999999e-05
2.63,19.11,0.02,1.74,0.044026716572018586,1.89,0.69,0.87,0.69,0.55,0.55,0.153,5.91,1.31,0.007,15.977809548453875,4.15,0.01,0.38,0.08,1.0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,9,4.511450381679389,5.686274509803922,0.30250000000000005,0.00014000000000000001
2.85,23.02,0.03,2.24,0.044026716572018586,0.46,0.02,1.77,0.62,0.14,0.006,0.137,14.86,1.19,0.004,15.977809548453875,7.6,0.01,0.45,0.05,0.0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,13,12.487394957983193,12.91970802919708,0.0008400000000000001,0.00012
0.04,13.18,0.02,2.44,0.044026716572018586,4.8,0.33,0.73,0.68,0.45,0.006,0.053,17.71,1.73,0.008,15.977809548453875,6.6,0.1,0.06,0.04,0.0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,12,10.23699421965318,13.773584905660378,0.0027,0.00016
0.88,11.12,0.04,0.92,0.044026716572018586,4.59,0.85,1.1,1.48,0.75,0.75,0.147,8.25,1.38,0.007,15.977809548453875,1.2,0.02,0.27,0.02,1.0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,10,5.978260869565218,7.482993197278913,0.5625,0.00028000000000000003
3.03,9.19,0.05,0.65,0.044026716572018586,6.25,0.61,0.77,0.76,0.51,0.51,0.086,10.31,1.17,0.0,15.977809548453875,6.36,0.02,0.17,0.08,1.0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,12,8.811965811965813,8.953488372093025,0.2601,0.0
2.22,29.68,0.03,2.86,0.044026716572018586,4.54,0.72,0.14,1.42,1.0,1.0,0.082,11.3,1.46,0.006,15.977809548453875,4.96,0.0,0.16,0.05,0.0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,12,7.739726027397261,1.707317073170732,1.0,0.00017999999999999998
4.91,18.02,0.04,0.13,0.044026716572018586,5.22,0.84,0.62,0.97,0.23,0.006,0.12,8.9,1.3,0.003,15.977809548453875,5.77,0.01,0.03,0.07,1.0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,11,6.846153846153846,5.166666666666667,0.0013800000000000002,0.00012
1.15,20.06,0.02,2.73,0.044026716572018586,1.86,0.81,0.36,0.73,0.47,0.0,0.003,14.01,1.36,0.005,15.977809548453875,4.48,0.03,0.38,0.02,1.0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,9,10.301470588235293,120.0,0.0,0.0001
4.8,11.92,0.05,3.2,0.044026716572018586,7.37,0.46,1.43,1.49,0.58,0.58,0.16,6.03,1.25,0.0,15.977809548453875,6.74,0.0,0.42,0.0,1.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,13,4.824,8.9375,0.3364,0.0
0.47,26.77,0.02,0.29,0.044026716572018586,7.36,0.15,1.65,0.08,0.51,0.51,0.025,13.73,1.53,0.002,15.977809548453875,4.41,0.08,0.34,0.06,0.0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,8.973856209150327,65.99999999999999,0.2601,4e-05
1.62,6.54,0.01,1.46,0.044026716572018586,3.07,0.11,0.05,1.21,0.33,0.001,0.015,1.72,1.02,0.001,15.977809548453875,6.28,0.09,0.47,0.01,1.0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,7,1.6862745098039216,3.3333333333333335,0.00033,1e-05
2.68,9.61,0.02,1.32,0.044026716572018586,2.89,0.69,0.16,0.87,0.67,0.67,0.18,11.22,1.65,0.003,15.977809548453875,7.28,0.07,0.12,0.01,1.0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,11,6.800000000000001,0.888888888888889,0.4489000000000001,6e-05
0.09,12.26,0.04,3.61,0.044026716572018586,3.58,0.47,0.13,1.29,0.82,0.82,0.072,12.75,1.37,0.006,15.977809548453875,1.45,0.02,0.31,0.04,1.0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,11,9.306569343065693,1.8055555555555558,0.6723999999999999,0.00024
4.66,0.27,0.04,0.16,0.044026716572018586,6.75,0.09,1.72,0.89,0.09,0.005,0.184,10.2,1.47,0.001,15.977809548453875,5.26,0.0,0.1,0.08,1.0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,11,6.938775510204081,9.347826086956522,0.00045,4e-05
2.74,14.81,0.02,3.84,0.044026716572018586,7.97,0.25,0.65,0.73,0.53,0.53,0.132,4.13,1.14,0.007,15.977809548453875,2.2,0.05,0.05,0.05,1.0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,10,3.62280701754386,4.924242424242424,0.28090000000000004,0.00014000000000000001
1.79,16.6,0.03,2.36,0.044026716572018586,3.2,0.42,1.67,1.21,0.65,0.65,0.042,10.34,1.51,0.005,15.977809548453875,0.25,0.06,0.12,0.05,0.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,12,6.847682119205298,39.76190476190476,0.42250000000000004,0.00015
2.5,10.25,0.03,1.5,0.044026716572018586,3.11,0.52,1.89,1.18,0.75,0.75,0.092,7.08,1.66,0.002,15.977809548453875,3.4,0.07,0.29,0.07,0.0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,9,4.265060240963856,20.543478260869563,0.5625,6e-05
3.52,2.07,0.04,2.46,0.044026716572018586,1.33,0.32,0.94,0.26,0.28,0.009,0.023,10.78,1.37,0.003,15.977809548453875,4.23,0.06,0.03,0.04,1.0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,11,7.86861313868613,40.869565217391305,0.00252,0.00012
4.15,19.07,0.001,1.99,0.044026716572018586,4.43,0.84,0.85,1.01,0.19,0.008,0.045,2.09,1.22,0.005,15.977809548453875,4.14,0.01,0.02,0.01,0.0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,9,1.7131147540983607,18.88888888888889,0.00152,5e-06
3.78,19.17,0.05,0.76,0.044026716572018586,6.6,0.7,0.29,0.5,0.7,0.7,0.136,18.77,1.99,0.001,15.977809548453875,3.09,0.02,0.38,0.02,0.0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,11,9.4321608040201,2.13235294117647,0.48999999999999994,5e-05
1.82,9.2,0.01,1.74,0.044026716572018586,0.63,0.3,1.7,0.29,0.78,0.78,0.185,12.75,1.66,0.006,15.977809548453875,2.58,0.03,0.4,0.04,1.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,10,7.6807228915662655,9.18918918918919,0.6084,6e-05
2.91,5.19,0.02,2.66,0.044026716572018586,5.07,0.33,0.72,0.42,0.75,0.75,0.07,12.32,1.26,0.005,15.977809548453875,3.49,0.0,0.38,0.03,1.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,13,9.777777777777779,10.285714285714285,0.5625,0.0001
4.3,16.35,0.03,2.9,0.044026716572018586,5.14,0.29,1.5,0.25,0.02,0.0,0.083,6.22,1.91,0.009,15.977809548453875,1.39,0.02,0.11,0.0,0.0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,12,3.256544502617801,18.072289156626503,0.0,0.00026999999999999995
3.24,2.01,0.001,1.6,0.044026716572018586,0.4,0.24,1.52,0.76,0.57,0.57,0.155,7.89,1.91,0.002,15.977809548453875,3.04,0.1,0.2,0.08,0.0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,9,4.130890052356021,9.806451612903226,0.32489999999999997,2e-06
3.53,5.43,0.04,2.34,0.044026716572018586,4.13,0.7,1.51,0.89,0.55,0.55,0.164,8.49,1.49,0.001,15.977809548453875,0.25,0.08,0.01,0.09,1.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,11,5.697986577181208,9.207317073170731,0.30250000000000005,4e-05
3.04,22.29,0.05,1.87,0.044026716572018586,2.52,0.46,0.24,0.66,0.09,0.008,0.17,16.17,1.51,0.006,15.977809548453875,0.68,0.02,0.09,0.02,1.0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,10,10.70860927152318,1.4117647058823528,0.0007199999999999999,0.00030000000000000003
2.21,29.72,0.02,1.4,0.044026716572018586,3.71,0.47,1.16,1.06,0.82,0.82,0.12,6.63,1.57,0.001,15.977809548453875,7.9,0.04,0.5,0.04,1.0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,9,4.222929936305732,9.666666666666666,0.6723999999999999,2e-05
2.47,25.2,0.04,1.01,0.044026716572018586,2.78,0.04,0.87,0.16,0.41,0.003,0.043,6.83,1.42,0.008,15.977809548453875,5.99,0.02,0.4,0.05,0.0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,9,4.809859154929578,20.232558139534884,0.00123,0.00032
1.92,19.73,0.03,1.11,0.044026716572018586,1.87,0.16,0.02,0.04,0.76,0.76,0.198,10.69,1.33,0.006,15.977809548453875,4.8,0.06,0.41,0.02,1.0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,10,8.037593984962406,0.10101010101010101,0.5776,0.00017999999999999998
1.22,23.18,0.04,3.65,0.044026716572018586,4.43,0.63,1.94,1.27,0.08,0.008,0.194,13.32,1.93,0.005,15.977809548453875,4.8,0.08,0.22,0.07,0.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,13,6.901554404145078,10.0,0.00064,0.0002
2.12,23.58,0.001,0.57,0.044026716572018586,4.3,0.82,1.57,0.43,0.04,0.003,0.089,14.77,1.97,0.005,15.977809548453875,5.11,0.03,0.2,0.03,1.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,12,7.49746192893401,17.64044943820225,0.00012,5e-06
4.19,23.37,0.05,1.65,0.044026716572018586,7.09,0.47,1.95,1.38,0.46,0.003,0.191,18.27,1.03,0.009,15.977809548453875,2.4,0.05,0.35,0.02,0.0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,13,17.7378640776699,10.209424083769633,0.0013800000000000002,0.00045
4.21,17.84,0.01,3.94,0.044026716572018586,2.26,0.03,1.4,0.5,0.28,0.005,0.044,2.71,1.8,0.001,15.977809548453875,7.9,0.04,0.28,0.03,1.0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,10,1.5055555555555555,31.818181818181817,0.0014000000000000002,1e-05
4.07,10.36,0.01,3.29,0.044026716572018586,0.41,0.39,0.55,1.27,0.61,0.61,0.087,16.37,1.1,0.009,15.977809548453875,2.53,0.09,0.37,0.05,0.0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,11,14.881818181818181,6.321839080459771,0.3721,8.999999999999999e-05
2.56,1.36,0.04,3.45,0.044026716572018586,3.42,0.03,1.39,1.12,0.1,0.001,0.108,9.36,1.58,0.009,15.977809548453875,4.39,0.02,0.11,0.07,1.0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,10,5.924050632911392,12.87037037037037,0.0001,0.00035999999999999997
3.55,26.04,0.03,1.94,0.044026716572018586,0.01,0.34,0.37,1.29,0.62,0.62,0.122,12.41,1.05,0.007,15.977809548453875,2.73,0.04,0.03,0.08,0.0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,10,11.819047619047618,3.0327868852459017,0.3844,0.00021
3.94,21.58,0.04,2.9,0.044026716572018586,5.65,0.08,0.35,1.43,0.71,0.71,0.061,17.79,1.04,0.004,15.977809548453875,2.9,0.05,0.46,0.03,1.0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,12,17.10576923076923,5.737704918032787,0.5041,0.00016
1.22,1.36,0.01,3.2,0.044026716572018586,5.72,0.45,1.45,0.52,0.18,0.003,0.088,0.86,1.51,0.007,15.977809548453875,6.59,0.01,0.34,0.01,1.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,12,0.5695364238410596,16.477272727272727,0.00054,7.000000000000001e-05
0.8,13.59,0.03,3.16,0.044026716572018586,0.89,0.2,1.06,0.53,0.96,0.96,0.158,11.57,1.64,0.002,15.977809548453875,3.42,0.03,0.15,0.03,1.0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,10,7.0548780487804885,6.708860759493671,0.9216,6e-05
3.31,19.49,0.04,1.36,0.044026716572018586,1.57,0.45,0.5,0.74,0.5,0.5,0.074,18.64,1.41,0.008,15.977809548453875,3.22,0.05,0.32,0.04,1.0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,11,13.21985815602837,6.756756756756757,0.25,0.00032
2.59,27.47,0.01,1.8,0.044026716572018586,2.74,0.8,0.27,0.93,0.5,0.5,0.07,15.93,1.44,0.002,15.977809548453875,4.16,0.06,0.11,0.02,1.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,8,11.0625,3.857142857142857,0.25,2e-05
3.9,9.79,0.001,1.6,0.044026716572018586,0.79,0.34,0.01,0.01,0.5,0.5,0.148,10.33,1.95,0.007,15.977809548453875,1.23,0.06,0.01,0.02,1.0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,9,5.297435897435897,0.06756756756756757,0.25,7e-06
3.15,17.13,0.01,2.63,0.044026716572018586,7.8,0.4,1.24,0.92,0.42,0.006,0.172,6.13,1.06,0.004,15.977809548453875,5.9,0.08,0.21,0.01,0.0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,12,5.783018867924528,7.209302325581396,0.00252,4e-05
0.18,11.66,0.04,0.86,0.044026716572018586,3.49,0.8,1.54,0.32,0.33,0.006,0.041,18.58,1.36,0.009,15.977809548453875,7.25,0.06,0.28,0.08,0.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,12,13.661764705882351,37.5609756097561,0.00198,0.00035999999999999997
3.86,11.02,0.01,3.64,0.044026716572018586,3.83,0.14,1.04,1.39,0.07,0.006,0.176,3.45,1.15,0.008,15.977809548453875,6.42,0.03,0.43,0.05,0.0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,11,3.0000000000000004,5.90909090909091,0.00042000000000000007,8e-05
1.25,5.66,0.001,0.87,0.044026716572018586,3.81,0.15,0.33,1.33,0.59,0.59,0.136,11.06,1.92,0.008,15.977809548453875,4.39,0.01,0.39,0.01,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,9,5.760416666666667,2.426470588235294,0.34809999999999997,8e-06
0.18,4.08,0.04,0.57,0.044026716572018586,1.69,0.27,0.6,0.07,0.79,0.79,0.164,0.65,1.14,0.01,15.977809548453875,3.44,0.06,0.44,0.04,1.0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,9,0.5701754385964913,3.6585365853658534,0.6241000000000001,0.0004
2.29,16.05,0.01,0.29,0.044026716572018586,5.07,0.19,1.64,0.61,1.0,1.0,0.038,11.26,1.49,0.006,15.977809548453875,4.33,0.02,0.28,0.08,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,11,7.557046979865771,43.1578947368421,1.0,6e-05
0.07,14.96,0.01,0.17,0.044026716572018586,6.21,0.0,0.81,0.24,0.15,0.005,0.005,16.78,1.58,0.002,15.977809548453875,1.67,0.04,0.0,0.03,1.0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,6,10.620253164556962,162.0,0.00075,2e-05
2.71,27.52,0.01,3.15,0.044026716572018586,1.07,0.13,1.69,0.98,0.28,0.004,0.181,5.92,1.79,0.008,15.977809548453875,2.65,0.07,0.4,0.01,1.0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,10,3.3072625698324023,9.337016574585636,0.0011200000000000001,8e-05
4.18,29.27,0.05,1.03,0.044026716572018586,0.5,0.77,1.51,0.36,0.78,0.78,0.159,13.48,1.59,0.008,15.977809548453875,6.2,0.07,0.12,0.07,0.0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,13,8.477987421383647,9.49685534591195,0.6084,0.0004
4.34,1.34,0.02,1.82,0.044026716572018586,3.95,0.8,1.99,0.48,0.33,0.001,0.05,17.88,1.28,0.0,15.977809548453875,6.66,0.09,0.16,0.0,1.0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,12,13.968749999999998,39.8,0.00033,0.0
0.92,9.34,0.04,1.39,0.044026716572018586,7.59,0.19,1.22,1.06,0.27,0.008,0.103,3.7,1.42,0.007,15.977809548453875,4.35,0.01,0.41,0.07,1.0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,10,2.6056338028169015,11.844660194174757,0.00216,0.00028000000000000003
2.39,14.48,0.02,1.14,0.044026716572018586,0.98,0.23,1.3,0.37,0.98,0.98,0.156,10.15,1.09,0.008,15.977809548453875,3.24,0.05,0.44,0.0,1.0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,10,9.311926605504587,8.333333333333334,0.9603999999999999,0.00016
0.9,5.48,0.05,3.58,0.044026716572018586,4.95,0.15,1.38,1.39,0.87,0.87,0.047,2.77,1.21,0.001,15.977809548453875,7.35,0.09,0.44,0.08,1.0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,12,2.2892561983471076,29.361702127659573,0.7569,5e-05
0.89,23.24,0.03,3.35,0.044026716572018586,0.8,0.26,0.5,0.85,0.44,0.004,0.034,3.82,1.2,0.007,15.977809548453875,3.23,0.09,0.03,0.02,1.0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,9,3.183333333333333,14.705882352941176,0.00176,0.00021
2.4,26.12,0.03,3.57,0.044026716572018586,5.29,0.3,0.78,0.09,0.83,0.83,0.138,10.49,1.47,0.009,15.977809548453875,4.63,0.09,0.18,0.05,0.0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,12,7.136054421768708,5.652173913043478,0.6889,0.00026999999999999995
4.91,20.65,0.02,2.69,0.044026716572018586,2.45,0.19,0.17,0.59,0.07,0.008,0.159,18.25,1.51,0.008,15.977809548453875,6.49,0.01,0.31,0.09,1.0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,13,12.086092715231787,1.069182389937107,0.0005600000000000001,0.00016
3.37,18.41,0.05,2.36,0.044026716572018586,1.36,0.68,1.45,1.4,0.28,0.003,0.102,8.47,1.48,0.002,15.977809548453875,1.31,0.01,0.18,0.04,1.0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,11,5.722972972972974,14.215686274509805,0.0008400000000000001,0.0001
3.08,16.77,0.03,1.81,0.044026716572018586,0.05,0.03,0.04,1.16,0.51,0.51,0.044,5.17,1.47,0.006,15.977809548453875,3.72,0.04,0.14,0.08,0.0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,9,3.5170068027210886,0.9090909090909092,0.2601,0.00017999999999999998
3.69,12.46,0.05,2.01,0.044026716572018586,6.5,0.8,1.8,1.46,0.31,0.004,0.113,9.8,1.13,0.006,15.977809548453875,3.95,0.09,0.44,0.07,1.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,13,8.672566371681418,15.929203539823009,0.00124,0.00030000000000000003
4.71,23.41,0.02,1.63,0.044026716572018586,6.75,0.43,1.83,1.03,0.48,0.009,0.137,10.15,1.68,0.002,15.977809548453875,1.08,0.06,0.27,0.02,1.0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,12,6.041666666666667,13.357664233576642,0.004319999999999999,4e-05
3.36,19.29,0.03,0.56,0.044026716572018586,4.68,0.35,1.37,0.65,0.09,0.006,0.034,10.99,1.63,0.008,15.977809548453875,6.75,0.06,0.42,0.02,0.0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,14,6.742331288343559,40.294117647058826,0.00054,0.00024
4.46,28.08,0.02,3.93,0.044026716572018586,5.1,0.38,0.52,0.22,0.69,0.69,0.064,12.59,1.37,0.004,15.977809548453875,6.63,0.03,0.14,0.07,0.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,14,9.18978102189781,8.125,0.4760999999999999,8e-05
4.5,14.44,0.02,1.72,0.044026716572018586,3.61,0.59,1.45,0.28,0.52,0.52,0.197,8.05,1.45,0.006,15.977809548453875,4.47,0.06,0.02,0.08,1.0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,10,5.551724137931036,7.360406091370558,0.27040000000000003,0.00012
0.57,4.63,0.04,1.31,0.044026716572018586,4.23,0.49,0.75,0.44,0.68,0.68,0.157,15.47,1.05,0.002,15.977809548453875,7.42,0.04,0.3,0.04,0.0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,11,14.733333333333333,4.777070063694268,0.4624000000000001,8e-05
2.69,4.0,0.02,0.28,0.044026716572018586,0.81,0.33,0.07,0.7,0.01,0.0,0.008,6.74,1.69,0.006,15.977809548453875,7.85,0.06,0.13,0.08,1.0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,8,3.988165680473373,8.75,0.0,0.00012
4.3,2.03,0.01,3.09,0.044026716572018586,4.06,0.28,1.66,0.79,0.73,0.73,0.059,4.83,1.2,0.006,15.977809548453875,4.05,0.06,0.24,0.05,1.0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,12,4.025,28.135593220338983,0.5328999999999999,6e-05
2.17,8.76,0.01,1.93,0.044026716572018586,4.42,0.76,1.96,0.82,0.11,0.005,0.037,13.27,1.78,0.0,15.977809548453875,0.77,0.0,0.33,0.01,1.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,7.455056179775281,52.972972972972975,0.00055,0.0
1.32,17.66,0.01,0.12,0.044026716572018586,7.95,0.03,0.57,1.44,0.44,0.003,0.092,7.26,1.37,0.009,15.977809548453875,2.68,0.02,0.3,0.07,0.0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,8,5.2992700729927,6.195652173913043,0.00132,8.999999999999999e-05
2.59,5.8,0.001,1.99,0.044026716572018586,6.45,0.07,0.65,1.5,0.79,0.79,0.118,11.34,1.97,0.002,15.977809548453875,2.35,0.01,0.31,0.06,0.0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,8,5.756345177664975,5.508474576271187,0.6241000000000001,2e-06
5.0,19.45,0.05,2.42,0.044026716572018586,0.09,0.19,0.36,1.39,0.8,0.8,0.116,3.11,1.78,0.001,15.977809548453875,7.85,0.06,0.05,0.08,1.0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,10,1.747191011235955,3.1034482758620685,0.6400000000000001,5e-05
